999999,67,4010,0,00:03:21.900 --> 00:03:22.650,response,Teacher,Farrah,180.1,
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student well yeah think about like what uses talks about microscope right microscope small right could talking about know oxygen tank wanted know specifically knew what equipment used know what mean
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay could valuable astronaut 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right what think student answer 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay think think take space hip could easier without weight water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student hold just said haven't moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah would valuable resource 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay what mean what water essential 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right well yeah take literally essentially central take bath right essential drink water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay well read article question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay what question asking 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,question said circled same student actually read article
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student mean already find water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,there okay student where finding water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student microscope actually find water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay reasons could valuable 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay read paragraph listen hear somewhere else 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,there other word important student text
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay need look closely means already found right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay nasa send small machine called lunar orbiter investigate look question answers what equipment scientist discover water moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student says good good don't carry ships an more that's some good information convince water moon valuable, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student what think think that's partially convincing evidence water moon could valuable, science"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay well just because can't right moment mean future wouldn't valuable what think 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student maybe instead using word tool could different word what would another word disagree
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student expanding thinking want learn more okay important read discuss learn little more about water moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student improve response what could improve response
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,class else answer question though need microscope water there water crater there just little water crater
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what discover before microscope
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah before microscope what discover 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student microscopes moon would maybe collect samples then we'll back earth
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student type equipment used discover investigate water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student there better answer 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student there type equipment might used investigate water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student however best piece evidence grab from article
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student okay just told water split into parts hydrogen oxygen tell information about moon about astronaut,"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right after reading last paragraph just read 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,just like student mentioned some well equipment while that's true what used 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,sorry class says would need scientific tool called microscope look really closely okay that's what nasa sent though student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student that's what sent
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student could restate question 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student restate question answer know when student reciting 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what will know number like somebody didn't know what what passage even about could read answer question know taught what talking about could restate question 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student little deeper tell really valuable right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student think about feel valuable while little deeper tell going valuable while 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student like things time money wasn't problem could know think about 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,know trying think about issues could important think about next time okay student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student fact water split telling anything about good space tell 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student just says found evidence there water found water just evidence meaning seen water there mean there's, science"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student whole whole thing article about about water moon think space uit could help find water just tool astronaut protect
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student student answer talked about microscope being tool what microscope discover water used look water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student that's right examine water they're using microscope examine water equipment used discover 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay water could other word could important 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,already telling valuablestudent know here weren't quite sure valuable resource heading first line already start identifying valuable resource
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student says what equipment scientist used discover water moon small machine could mean anything
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student understand what student saying same time student able find water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student moving forward could very valuable 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,right what oxygen tank student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student astronauts could what water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student there water moon help
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student mean example small machine could sort mean could anything know from maybe even remote even clock wall can't sort discover water moon, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student example need need water live earth, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student able know perhaps expand know space traveling capabilities able actually water moon might little more inexpensive inexpensive actually transport
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,class might know another reason might actually sort beneficial water moon might actually help astronaut 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student think perhaps like said perhaps future there enough evidence know know least going forward some type know human habitation there surface moon water become more valuable live there, tell"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay when answer something think sometimes maybe little more specific there's confusion 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student think took student answer send small machine which student correctly what else could make little more clear somebody idea what student talking about tell
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay could what machine what what machine here being used 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student need expand upon some answers 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student scientific tool called microscope microscope what show
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student when look student answer oxygen tanks equipment used discover water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,yeah then also when talking student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student just need support
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,absolutely look back some answers looked question what equipment scientist used discover water moon answers microscope small machine then some other equipment which answer makes most sense what would found moon student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student student time look back what equipment passage
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student said nasa sent small machine what word find what word what pieces equipment find
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student microscope wasn't best choice
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student because microscope tool fact
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student makes sense able they're saying look really closely water would need tool discover another word find water only other piece equipment text small machine called 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right microscope help water what's thing helps water first place 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student point nasa small machine microscope small machine right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question would know water valuable even split what parts would question science
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student there other ways which water that's found moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student think other reasons water would valuable resource because based what we've talked about today
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student would change student answer want keep same what student already down
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay water important many since article about water says whole time throughout article 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student need oxygen tanks moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student that's true very true people moon though 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student people moon article what just read anything about people being moon article question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student true there title machine there name machine number 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah after number where student answer read rest response rest article 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah talk about using microscope equipment what used moon there microscope there moon look need something else before could microscope 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student used microscope what name machine needed space remember 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student time share person beside would like person each class share answers groupwant view give what word class underlying question question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question wondering student answer wasn't best answer correct
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah okay know student answer could wasn't best answer 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what word could underline question help answer best answer question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student okay like underline equipment good word underline correct there another word question help under help answer questionask,"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,depth tell what word class underline
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student could more specific answering student student answer 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student could more specific student answer 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student teacherr could look back
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student no ice anything could more specific student answer 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student talking about equipment anything from microscope giant rocket anything
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,yeah guess student also soften student answer water microscopicjust from lunar orbiter above above moon special kind equipment
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student after after reading paragraph three think able water eyes
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,class want share what circled
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay student find anything helps change student answer circling word question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student able find paragraph where talking about answers 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,think student answer answers question student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student think there's another part student answer other small microscope
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student student text doesn't there astronaut
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student there able observe said water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student used order find water don't think quite
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah maybe look back down student answer which there full water moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,want class after student talked student partners student class members circled underline terms text student questions class think could reconstruct student answer just little more detailedask
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student remember uses microscope humans look through microscope right scientist look through microscope
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student remember what called machine science sorts wacky names machine that's what looking looking find name what small machine 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student totally yeah look text look back think close same line about small machine sure know 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah totally microscope look three sentences here three paragraph 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student paragraph three says water found microscopic meaning wouldn't able looking straight would need scientific cool tool called microscope look really closely there's part microscope before then 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student where found called lunar orbiter paragraph right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah what machine call 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student tiny water well love lunar orbiter going into polar crater looking small water where's small water located
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what form like
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student looking giant lake looking what yeah well what form water what same text part don't 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what equipment okay looking name what's name small machine came 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student yeah think there even very short text different pieces equipment mentioned right, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student third paragraph tell scientist used microscope find water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,awesome student which piece equipment think most important here
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student awesome little machine lands moon tool
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah that's right doesn't really scientist using 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,yeah that's awesome text both found text question what small machine student what machine 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student could yeah look something discover 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,talking about what equipment maybe equipment name right what small machine name class class circle what small machine called 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student microscope great example piece equipment also thing called lunar orbiter investigate things work together, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,looking both sentences class want look student sheet paper student looking word lunar orbiter microscope there word kind signal what equipment
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student there second part sentence tells maybe what called like name equipment
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,going paragraph going read while reading looking student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student going look paragraph okay just want listen while reading find particular equipment might stop talk about okay 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student means moon still drier driest desert earth water found microscopic meaning wouldn't able looking straight
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,need scientific toll called microscope look really closely what microscope helping class
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student because passage look back find says nasa sent small machine called looper lunar orbiter investigate lunar orbiter look deposit large polar crater what name machine called
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student small machine look back what that's called read sentence okay number nasa sent small machine called lunar orbiter investigate 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what microscope what microscope text
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,find water before look right class know what discover means 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right discover when find find first going lunar orbiter find before look 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay microscope discover water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student need scientific tool called microscope look very closely
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student look back student passage what equipment find water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student lunar orbiter look deposit large polar crater deposit very small what what
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student back text specific answers from text what equipment, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student need back into text find specifically where states what equipment used discover water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student back into text look
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student says text back look
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,back look what's another word studentquestion
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student small machine right what name machine 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student look what what says astronaut
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what astronaut water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what text about astronaut water should under bottle water valuable source valid valuable resource what
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right hydrogen oxygen 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student back think second paragraph you'll nasa sent small machine called lunar orbiter investigate lunar orbiter look deposit large polar crater
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student that's where found think right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student landed moon south pole that's where found looked deposit since wasn't necessarily water frozen water look large polar crater guess really cold
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,underlined equipment discover great tell just reading passage student tell what word equipment might refer passage what kind equipment scientist discover water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student deposits what tell what says deposit very small
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,very small they're looking something very small they're take lunar orbiter there also read paragraph three student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student word could that's second sentence circle word could student pencil will second sentence paragraph four says could useful lots ways
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student would think word useful also same maybe valuable look back paragraph telling could useful 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student stop second what first paragraph tells know
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay someone paraphrase paragraph 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah what would deposit what think would look like 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student tool because deposit small can't student eyes tool microscope able
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay moisture that's still bigger moisture found moon frost naked what found moon would even able tell there without lunar orbiter microscope being able 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay think water moon look same glass water would drink 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student paragraph three what about
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student when when says able
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what right after
